Original,Encoded
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,0.0
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
1.1920928955078125E-7,1.1920928955078125E-7
0.02222740650177002,0.02222740650177002
0.021242618560791016,0.021242737770080566
0.020249485969543457,0.020249366760253906
0.02712416648864746,0.02712428569793701
0.026213407516479492,0.026213407516479492
0.025362133979797363,0.025362133979797363
0.02451026439666748,0.02451026439666748
0.023688793182373047,0.023688793182373047
0.015085339546203613,0.015085339546203613
0.014325141906738281,0.014325261116027832
0.013595342636108398,0.013595342636108398
0.012864828109741211,0.012864828109741211
0.012193679809570312,0.012193679809570312
0.019393086433410645,0.019393086433410645
0.01877570152282715,0.01877570152282715
0.018152356147766113,0.018152356147766113
0.017612457275390625,0.017612576484680176
0.01706254482269287,0.01706242561340332
0.01650083065032959,0.01650071144104004
0.01598656177520752,0.01598644256591797
0.007705569267272949,0.0077054500579833984
0.007189273834228516,0.007189393043518066
0.0067452192306518555,0.006745100021362305
0.006249666213989258,0.006249785423278809
0.005792379379272461,0.005792379379272461
0.0053719282150268555,0.005371809005737305
0.004925847053527832,0.004925727844238281
0.004452824592590332,0.004452824592590332
0.004013180732727051,0.004013180732727051
0.011418581008911133,0.011418700218200684
0.010951757431030273,0.010951757431030273
0.010516524314880371,0.01051640510559082
0.010112762451171875,0.010112881660461426
0.009679436683654785,0.009679317474365234
0.00924694538116455,0.00924694538116455
0.008785486221313477,0.008785605430603027
0.008356690406799316,0.008356690406799316
0.007930874824523926,0.007930874824523926
-2.732276916503906E-4,-2.732276916503906E-4
-6.905794143676758E-4,-6.906986236572266E-4
-0.001132965087890625,-0.0011328458786010742
-0.0015382766723632812,-0.0015382766723632812
-0.0019359588623046875,-0.0019359588623046875
-0.002324700355529785,-0.002324700355529785
-0.002673029899597168,-0.002673029899597168
-0.003040790557861328,-0.003040790557861328
-0.003427267074584961,-0.003427267074584961
-0.00373995304107666,-0.00373995304107666
0.003712177276611328,0.003712177276611328
0.003426671028137207,0.0034265518188476562
0.0031249523162841797,0.0031249523162841797
0.002807140350341797,0.002807140350341797
0.0025649070739746094,0.00256502628326416
0.0022759437561035156,0.0022759437561035156
0.0020314455032348633,0.0020313262939453125
0.0018004179000854492,0.0018002986907958984
0.001582026481628418,0.0015819072723388672
0.0014061927795410156,0.0014063119888305664
0.0011800527572631836,0.0011799335479736328
9.940862655639648E-4,9.93967056274414E-4
8.1634521484375E-4,8.164644241333008E-4
6.756782531738281E-4,6.756782531738281E-4
4.7898292541503906E-4,4.7910213470458984E-4
3.465414047241211E-4,3.464221954345703E-4
1.8537044525146484E-4,1.8525123596191406E-4
-6.4373016357421875E-6,-6.318092346191406E-6
-0.00795125961303711,-0.007951140403747559
-0.008117437362670898,-0.008117437362670898
-0.00828862190246582,-0.00828850269317627
-0.008496880531311035,-0.008496999740600586
-0.008651971817016602,-0.00865185260772705
-0.008847236633300781,-0.008847236633300781
-0.00905299186706543,-0.00905299186706543
-0.009270191192626953,-0.009270191192626953
-0.009530305862426758,-0.009530186653137207
-0.009772777557373047,-0.009772658348083496
-0.009998321533203125,-0.009998202323913574
-0.010298848152160645,-0.010298967361450195
-0.010552287101745605,-0.010552406311035156
-0.010850071907043457,-0.010850191116333008
-0.011161446571350098,-0.011161565780639648
-0.011516451835632324,-0.011516571044921875
-0.004041075706481934,-0.004041194915771484
-0.0043593645095825195,-0.0043593645095825195
-0.0047190189361572266,-0.004718899726867676
-0.005088686943054199,-0.005088686943054199
-0.0054978132247924805,-0.0054978132247924805
-0.005853891372680664,-0.005853891372680664
-0.006247401237487793,-0.006247401237487793
-0.006646871566772461,-0.006646871566772461
-0.00708162784576416,-0.00708162784576416
-0.007489681243896484,-0.007489562034606934
-0.01568281650543213,-0.01568281650543213
-0.016126632690429688,-0.016126513481140137
-0.016541361808776855,-0.016541481018066406
-0.01692676544189453,-0.01692664623260498
-0.017374277114868164,-0.017374157905578613
-0.01779186725616455,-0.0177919864654541
-0.018179774284362793,-0.018179893493652344
-0.018629789352416992,-0.018629789352416992
-0.019050955772399902,-0.019050955772399902
-0.01947498321533203,-0.01947498321533203
-0.012090206146240234,-0.012090206146240234
-0.01252281665802002,-0.01252293586730957
-0.012931227684020996,-0.012931346893310547
-0.013408541679382324,-0.013408541679382324
-0.013865113258361816,-0.013865113258361816
-0.014302849769592285,-0.014302968978881836
-0.014815449714660645,-0.014815568923950195
-0.015282750129699707,-0.015282750129699707
-0.02361118793487549,-0.02361118793487549
-0.024178385734558105,-0.024178504943847656
-0.024707913398742676,-0.024707913398742676
-0.025293946266174316,-0.025293946266174316
-0.025908231735229492,-0.025908231735229492
-0.02658379077911377,-0.02658379077911377
-0.027261853218078613,-0.027261853218078613
-0.020131945610046387,-0.020131945610046387
-0.020912647247314453,-0.020912647247314453
-0.021701931953430176,-0.021702051162719727
-0.022531867027282715,-0.022531986236572266
-0.02337348461151123,-0.02337348461151123
-0.03210151195526123,-0.03210151195526123
-0.03309178352355957,-0.03309166431427002
-0.0340958833694458,-0.03409600257873535
-0.03511393070220947,-0.03511393070220947
-0.028424501419067383,-0.028424382209777832
-0.029529571533203125,-0.029529452323913574
-0.03073728084564209,-0.03073740005493164
-0.03976619243621826,-0.03976631164550781
-0.04101860523223877,-0.04101860523223877
-0.042302846908569336,-0.042302846908569336
-0.03580117225646973,-0.03580117225646973
-0.03710222244262695,-0.03710222244262695
-0.038446903228759766,-0.038446784019470215
-0.047638535499572754,-0.047638535499572754
-0.048949480056762695,-0.048949480056762695
-0.050301432609558105,-0.050301551818847656
-0.04377484321594238,-0.04377484321594238
-0.04497730731964111,-0.04497730731964111
-0.04613685607910156,-0.04613685607910156
-0.05501222610473633,-0.05501222610473633
-0.05598306655883789,-0.05598294734954834
-0.05677151679992676,-0.05677139759063721
-0.05737650394439697,-0.05737662315368652
-0.05773329734802246,-0.05773317813873291
-0.05789756774902344,-0.05789744853973389
-0.05774116516113281,-0.05774104595184326
-0.05725860595703125,-0.0572584867477417
-0.05638551712036133,-0.05638539791107178
-0.05518341064453125,-0.0551832914352417
-0.04572463035583496,-0.04572451114654541
-0.043650150299072266,-0.043650031089782715
-0.04895627498626709,-0.04895639419555664
-0.03821361064910889,-0.03821361064910889
-0.04266250133514404,-0.04266250133514404
-0.031148910522460938,-0.031148791313171387
-0.03494083881378174,-0.03494083881378174
-0.02284848690032959,-0.02284848690032959
-0.02622091770172119,-0.02622091770172119
-0.013790488243103027,-0.013790607452392578
-0.01700437068939209,-0.01700448989868164
-0.004562973976135254,-0.004563093185424805
-0.007905364036560059,-0.00790548324584961
-0.0035314559936523438,-0.003531336784362793
0.008386850357055664,0.008386969566345215
0.004493236541748047,0.004493355751037598
0.01588451862335205,0.01588451862335205
0.019193649291992188,0.01919376850128174
0.01440727710723877,0.014407157897949219
0.02486586570739746,0.02486586570739746
0.02725505828857422,0.02725505828857422
0.021489500999450684,0.021489381790161133
0.023234963417053223,0.023234963417053223
0.032504916191101074,0.032504916191101074
0.033659934997558594,0.033659934997558594
0.034621477127075195,0.034621477127075195
0.027504324913024902,0.027504324913024902
0.027953028678894043,0.027953028678894043
0.028266429901123047,0.028266549110412598
0.02834165096282959,0.02834153175354004
0.028289318084716797,0.028289437294006348
0.028096795082092285,0.028096795082092285
0.027811527252197266,0.027811646461486816
0.02738821506500244,0.02738821506500244
0.03465390205383301,0.03465402126312256
0.03408980369567871,0.03408992290496826
0.03342998027801514,0.033429861068725586
0.03271687030792236,0.03271675109863281
0.03196096420288086,0.03196096420288086
0.023358821868896484,0.023358821868896484
0.022513389587402344,0.022513508796691895
0.021711230278015137,0.021711230278015137
0.020836591720581055,0.020836591720581055
0.019986629486083984,0.019986748695373535
0.026978492736816406,0.026978492736816406
0.026130199432373047,0.026130199432373047
0.025257349014282227,0.025257468223571777
0.024454236030578613,0.024454236030578613
0.02363109588623047,0.02363109588623047
0.0149763822555542,0.014976263046264648
0.01417684555053711,0.01417684555053711
0.013390064239501953,0.013390183448791504
0.012646794319152832,0.012646675109863281
0.011886000633239746,0.011886000633239746
0.01891922950744629,0.01891922950744629
0.018181800842285156,0.018181800842285156
0.01745462417602539,0.01745462417602539
0.016767263412475586,0.016767263412475586
0.016057491302490234,0.016057491302490234
0.007542133331298828,0.007542252540588379
0.006844639778137207,0.006844639778137207
0.006121039390563965,0.006121039390563965
0.005431652069091797,0.005431652069091797
0.004775643348693848,0.004775524139404297
0.004091024398803711,0.004091143608093262
0.011189460754394531,0.011189579963684082
0.010537147521972656,0.010537266731262207
0.009823799133300781,0.009823918342590332
0.009140849113464355,0.009140729904174805
0.00848841667175293,0.00848853588104248
-3.743171691894531E-5,-3.731250762939453E-5
-6.897449493408203E-4,-6.897449493408203E-4
-0.0013725757598876953,-0.0013725757598876953
-0.0020852088928222656,-0.0020852088928222656
-0.002735137939453125,-0.002735137939453125
-0.0034133195877075195,-0.0034134387969970703
0.003724217414855957,0.0037240982055664062
0.0030530691146850586,0.003052949905395508
0.0023859739303588867,0.002385854721069336
0.0017234086990356445,0.0017232894897460938
0.0010353326797485352,0.0010353326797485352
3.8361549377441406E-4,3.8373470306396484E-4
-0.008043527603149414,-0.008043527603149414
-0.008712172508239746,-0.008712291717529297
-0.00934290885925293,-0.00934290885925293
-0.009935975074768066,-0.009936094284057617
-0.010552525520324707,-0.010552644729614258
-0.011162519454956055,-0.011162400245666504
-0.0039539337158203125,-0.0039539337158203125
-0.004582881927490234,-0.004582881927490234
-0.0051462650299072266,-0.005146145820617676
-0.0057370662689208984,-0.005736947059631348
-0.006356477737426758,-0.006356358528137207
-0.006914258003234863,-0.006914377212524414
-0.007503628730773926,-0.0075037479400634766
-0.015938758850097656,-0.015938758850097656
-0.01650524139404297,-0.016505122184753418
-0.01710951328277588,-0.01710951328277588
-0.01772308349609375,-0.0177229642868042
-0.018378853797912598,-0.01837897300720215
-0.01901865005493164,-0.01901865005493164
-0.011832475662231445,-0.011832356452941895
-0.012508988380432129,-0.01250910758972168
-0.013206958770751953,-0.013206958770751953
-0.013959169387817383,-0.013959169387817383
-0.014676332473754883,-0.014676213264465332
-0.015482664108276367,-0.015482664108276367
-0.024070262908935547,-0.024070262908935547
-0.024938225746154785,-0.024938344955444336
-0.02577841281890869,-0.02577841281890869
-0.026714086532592773,-0.026713967323303223
-0.019842028617858887,-0.019842028617858887
-0.020818352699279785,-0.020818471908569336
-0.021830439567565918,-0.02183055877685547
-0.022847414016723633,-0.022847294807434082
-0.03177165985107422,-0.03177165985107422
-0.032854437828063965,-0.032854557037353516
-0.03402817249298096,-0.03402829170227051
-0.027386069297790527,-0.027386069297790527
-0.02854931354522705,-0.02854931354522705
-0.02979147434234619,-0.02979147434234619
-0.031014442443847656,-0.031014323234558105
-0.04005324840545654,-0.040053367614746094
-0.04127359390258789,-0.04127359390258789
-0.04244685173034668,-0.04244685173034668
-0.035839200019836426,-0.035839200019836426
-0.03696906566619873,-0.03696906566619873
-0.03803670406341553,-0.03803682327270508
-0.03899204730987549,-0.03899216651916504
-0.04768550395965576,-0.04768562316894531
-0.04846692085266113,-0.04846692085266113
-0.04902946949005127,-0.04902958869934082
-0.04943382740020752,-0.04943394660949707
-0.04961657524108887,-0.049616456031799316
-0.04957377910614014,-0.04957377910614014
-0.04917943477630615,-0.04917943477630615
-0.04849123954772949,-0.04849123954772949
-0.04744672775268555,-0.047446608543395996
-0.038205504417419434,-0.038205504417419434
-0.03637075424194336,-0.03637063503265381
-0.04192960262298584,-0.04192972183227539
-0.03928530216217041,-0.03928530216217041
-0.028386831283569336,-0.028386831283569336
-0.03272557258605957,-0.03272545337677002
-0.02108776569366455,-0.02108776569366455
-0.024742841720581055,-0.024742841720581055
-0.012562870979309082,-0.012562870979309082
-0.01583683490753174,-0.01583683490753174
-0.011232137680053711,-0.011232137680053711
0.0012375116348266602,0.0012373924255371094
-0.0019379854202270508,-0.0019381046295166016
0.010332822799682617,0.010332942008972168
0.006831645965576172,0.006831765174865723
0.018728137016296387,0.018728017807006836
0.014732599258422852,0.014732599258422852
0.026096105575561523,0.026096224784851074
0.021487116813659668,0.021487116813659668
0.03217470645904541,0.03217470645904541
0.034687042236328125,0.034687161445617676
0.029117941856384277,0.029117822647094727
0.031008601188659668,0.031008481979370117
0.040370821952819824,0.04037070274353027
0.041655898094177246,0.041655778884887695
0.04266345500946045,0.0426633358001709
0.03560006618499756,0.03560006618499756
0.03614163398742676,0.03614175319671631
0.03640484809875488,0.03640484809875488
0.03653228282928467,0.03653216361999512
0.0364527702331543,0.03645288944244385
0.0361858606338501,0.03618574142456055
0.035842061042785645,0.035841941833496094
0.035347819328308105,0.035347819328308105
0.04253268241882324,0.04253268241882324
0.041878461837768555,0.041878581047058105
0.04112076759338379,0.04112076759338379
0.04027283191680908,0.04027283191680908
0.039438486099243164,0.039438605308532715
0.030694246292114258,0.03069436550140381
0.029797077178955078,0.02979719638824463
0.028851628303527832,0.028851628303527832
0.02789616584777832,0.02789616584777832
0.034719109535217285,0.034719109535217285
0.033792972564697266,0.033793091773986816
0.032843589782714844,0.032843589782714844
0.031905531883239746,0.031905531883239746
0.023169994354248047,0.023169994354248047
0.02223372459411621,0.02223384380340576
0.021347522735595703,0.021347522735595703
0.020512700080871582,0.02051258087158203
0.019638776779174805,0.019638776779174805
0.02662980556488037,0.02662980556488037
0.025860905647277832,0.02586078643798828
0.025052905082702637,0.025052785873413086
0.02432727813720703,0.024327397346496582
0.02359187602996826,0.02359175682067871
0.01503300666809082,0.01503300666809082
0.014335393905639648,0.014335393905639648
0.013685107231140137,0.013685107231140137
0.012989163398742676,0.012989044189453125
0.012368321418762207,0.012368202209472656
0.011729836463928223,0.011729836463928223
0.018885254859924316,0.018885254859924316
0.01826941967010498,0.01826930046081543
0.01766359806060791,0.01766347885131836
0.017097115516662598,0.017096996307373047
0.016477346420288086,0.016477346420288086
0.01589524745941162,0.01589512825012207
0.007537841796875,0.007537841796875
0.006968855857849121,0.00696873664855957
0.006375789642333984,0.006375908851623535
0.005819916725158691,0.005819797515869141
0.005270957946777344,0.0052710771560668945
0.004729270935058594,0.0047293901443481445
0.004225969314575195,0.004225969314575195
0.011512994766235352,0.011512994766235352
0.010996699333190918,0.010996580123901367
0.010459661483764648,0.0104597806930542
0.00999438762664795,0.009994268417358398
0.009479761123657227,0.009479880332946777
0.009038925170898438,0.009039044380187988
0.008581161499023438,0.008581161499023438
0.008107304573059082,0.008107304573059082
-1.3327598571777344E-4,-1.3315677642822266E-4
-5.151033401489258E-4,-5.152225494384766E-4
-9.111166000366211E-4,-9.112358093261719E-4
-0.0013208389282226562,-0.0013208389282226562
-0.001682877540588379,-0.0016829967498779297
-0.0020275115966796875,-0.0020275115966796875
-0.002354741096496582,-0.002354741096496582
-0.002664923667907715,-0.0026650428771972656
-0.0029278993606567383,-0.0029278993606567383
-0.0032356977462768555,-0.0032358169555664062
-0.003467082977294922,-0.003466963768005371
-0.003714442253112793,-0.003714442253112793
0.003833770751953125,0.0038338899612426758
0.0036426782608032227,0.0036426782608032227
0.003432154655456543,0.003432035446166992
0.0032006502151489258,0.0032006502151489258
0.003007650375366211,0.0030077695846557617
0.0028516054153442383,0.0028516054153442383
0.0026699304580688477,0.0026699304580688477
0.0024605989456176758,0.0024605989456176758
0.0022830963134765625,0.0022832155227661133
0.002105236053466797,0.0021053552627563477
0.0019561052322387695,0.0019559860229492188
0.0017729997634887695,0.0017728805541992188
0.0015546083450317383,0.0015544891357421875
